Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-5867-02;BR072-1996;Schepenenstraat;4944VP; Schepenenstraat 1 Raamsdonk; Schepenenstraat;1;;Schepenenstraat 1;4944VP;72;1996;NL-0834-960072;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen erfafscheiding  Schepenenstraat 1 4944VP Raamsdonk 27-6-1996;1996.06.27;Plaatsen erfafscheiding;Bouwvergunning Plaatsen erfafscheiding  Schepenenstraat 1 4944VP Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen erfafscheiding;NL 0834;2010;K50771752;7,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5868-01;BR073-1996;Sluisakker;4944BV; Sluisakker 47 Raamsdonk; Sluisakker;47;;Sluisakker 47;4944BV;73;1996;NL-0834-960073;Beschikking;Bouwvergunning Beschikking Plaatsen dakkapel  Sluisakker 47 4944BV Raamsdonk 27-6-1996;1996.06.27;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Sluisakker 47 4944BV Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen dakkapel;NL 0834;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5868-02;BR073-1996;Sluisakker;4944BV; Sluisakker 47 Raamsdonk; Sluisakker;47;;Sluisakker 47;4944BV;73;1996;NL-0834-960073;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen dakkapel  Sluisakker 47 4944BV Raamsdonk 27-6-1996;1996.06.27;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Sluisakker 47 4944BV Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen dakkapel;NL 0834;2010;K50771752;6,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5869-01;BR074-1996;Kerkstraat;4941DR;Grote Kerkstraat 74 Raamsdonksveer;Grote Kerkstraat;74;Grote;Grote Kerkstraat 74;4941DR;74;1996;NL-0834-960074;Beschikking;Bouwvergunning Beschikking Plaatsen dakkapel Grote Kerkstraat 74 4941DR Raamsdonksveer 27-6-1996;1996.06.27;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel Grote Kerkstraat 74 4941DR Raamsdonksveer 27-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen dakkapel;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5869-02;BR074-1996;Kerkstraat;4941DR;Grote Kerkstraat 74 Raamsdonksveer;Grote Kerkstraat;74;Grote;Grote Kerkstraat 74;4941DR;74;1996;NL-0834-960074;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen dakkapel Grote Kerkstraat 74 4941DR Raamsdonksveer 27-6-1996;1996.06.27;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel Grote Kerkstraat 74 4941DR Raamsdonksveer 27-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen dakkapel;NL 0834;2010;K50771752;2,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5870-01;BR075-1996;Bergenstraat;4944XE; Bergenstraat 17 Raamsdonk; Bergenstraat;17;;Bergenstraat 17;4944XE;75;1996;NL-0834-960075;Beschikking;Bouwvergunning Beschikking Aanbrengen metalen dakpanplaten op schuur  Bergenstraat 17 4944XE Raamsdonk 27-6-1996;1996.06.27;Aanbrengen metalen dakpanplaten op schuur;Bouwvergunning Aanbrengen metalen dakpanplaten op schuur  Bergenstraat 17 4944XE Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbrengen metalen dakpanplaten op schuur;NL 0834;2010;K50771752;3,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5870-02;BR075-1996;Bergenstraat;4944XE; Bergenstraat 17 Raamsdonk; Bergenstraat;17;;Bergenstraat 17;4944XE;75;1996;NL-0834-960075;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanbrengen metalen dakpanplaten op schuur  Bergenstraat 17 4944XE Raamsdonk 27-6-1996;1996.06.27;Aanbrengen metalen dakpanplaten op schuur;Bouwvergunning Aanbrengen metalen dakpanplaten op schuur  Bergenstraat 17 4944XE Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanbrengen metalen dakpanplaten op schuur;NL 0834;2010;K50771752;0,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5870-03;BR075-1996;Bergenstraat;4944XE; Bergenstraat 17 Raamsdonk; Bergenstraat;17;;Bergenstraat 17;4944XE;75;1996;NL-0834-960075;Overige documenten;Bouwvergunning Overige documenten Aanbrengen metalen dakpanplaten op schuur  Bergenstraat 17 4944XE Raamsdonk 27-6-1996;1996.06.27;Aanbrengen metalen dakpanplaten op schuur;Bouwvergunning Aanbrengen metalen dakpanplaten op schuur  Bergenstraat 17 4944XE Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Aanbrengen metalen dakpanplaten op schuur;NL 0834;2010;K50771752;1,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5871-01;BR077-1996;Heereplein;4941DD; Heereplein 3 Raamsdonksveer; Heereplein;3;;Heereplein 3;4941DD;77;1996;NL-0834-960077;Beschikking;Bouwvergunning Beschikking Plaatsen dakkapel  Heereplein 3 4941DD Raamsdonksveer 27-6-1996;1996.06.27;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Heereplein 3 4941DD Raamsdonksveer 27-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen dakkapel;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5871-02;BR077-1996;Heereplein;4941DD; Heereplein 3 Raamsdonksveer; Heereplein;3;;Heereplein 3;4941DD;77;1996;NL-0834-960077;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen dakkapel  Heereplein 3 4941DD Raamsdonksveer 27-6-1996;1996.06.27;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Heereplein 3 4941DD Raamsdonksveer 27-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen dakkapel;NL 0834;2010;K50771752;8,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5872-01;BR078-1996;Molenstraat;4944AB; Molenstraat 39 Raamsdonk; Molenstraat;39;;Molenstraat 39;4944AB;78;1996;NL-0834-960078;Beschikking;Bouwvergunning Beschikking Bouw schuur plus carport  Molenstraat 39 4944AB Raamsdonk 27-6-1996;1996.06.27;Bouw schuur plus carport;Bouwvergunning Bouw schuur plus carport  Molenstraat 39 4944AB Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw schuur plus carport;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5872-02;BR078-1996;Molenstraat;4944AB; Molenstraat 39 Raamsdonk; Molenstraat;39;;Molenstraat 39;4944AB;78;1996;NL-0834-960078;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw schuur plus carport  Molenstraat 39 4944AB Raamsdonk 27-6-1996;1996.06.27;Bouw schuur plus carport;Bouwvergunning Bouw schuur plus carport  Molenstraat 39 4944AB Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw schuur plus carport;NL 0834;2010;K50771752;11,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5873-01;BR079-1996;Broekstraat;4944XM;Korte Broekstraat 13 Raamsdonk;Korte Broekstraat;13;Korte;Korte Broekstraat 13;4944XM;79;1996;NL-0834-960079;Beschikking;Bouwvergunning Beschikking Wijzigen bouwvergunning BR50, 7 mei 1996 Korte Broekstraat 13 4944XM Raamsdonk 4-7-1996;1996.07.04;Wijzigen bouwvergunning BR50, 7 mei 1996;Bouwvergunning Wijzigen bouwvergunning BR50, 7 mei 1996 Korte Broekstraat 13 4944XM Raamsdonk 4-7-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen bouwvergunning BR50, 7 mei 1996;NL 0834;2010;K50771752;2,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5873-02;BR079-1996;Broekstraat;4944XM;Korte Broekstraat 13 Raamsdonk;Korte Broekstraat;13;Korte;Korte Broekstraat 13;4944XM;79;1996;NL-0834-960079;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen bouwvergunning BR50, 7 mei 1997 Korte Broekstraat 13 4944XM Raamsdonk 4-7-1996;1996.07.04;Wijzigen bouwvergunning BR50, 7 mei 1997;Bouwvergunning Wijzigen bouwvergunning BR50, 7 mei 1997 Korte Broekstraat 13 4944XM Raamsdonk 4-7-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen bouwvergunning BR50, 7 mei 1997;NL 0834;2010;K50771752;7,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5874-01;BR080-1996;Ambachtstraat;4944AS;Luiten Ambachtstraat 37 Raamsdonk;Luiten Ambachtstraat;37;Luiten;Luiten Ambachtstraat 37;4944AS;80;1996;NL-0834-960080;Beschikking;Bouwvergunning Beschikking Verbouwen woonhoeve tot 2 woningen Luiten Ambachtstraat 37 4944AS Raamsdonk 16-7-1996;1996.07.16;Verbouwen woonhoeve tot 2 woningen;Bouwvergunning Verbouwen woonhoeve tot 2 woningen Luiten Ambachtstraat 37 4944AS Raamsdonk 16-7-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woonhoeve tot 2 woningen;NL 0834;2010;K50771752;12,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5874-02;BR080-1996;Ambachtstraat;4944AS;Luiten Ambachtstraat 37 Raamsdonk;Luiten Ambachtstraat;37;Luiten;Luiten Ambachtstraat 37;4944AS;80;1996;NL-0834-960080;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woonhoeve tot 2 woningen Luiten Ambachtstraat 37 4944AS Raamsdonk 16-7-1996;1996.07.16;Verbouwen woonhoeve tot 2 woningen;Bouwvergunning Verbouwen woonhoeve tot 2 woningen Luiten Ambachtstraat 37 4944AS Raamsdonk 16-7-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woonhoeve tot 2 woningen;NL 0834;2010;K50771752;96,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5874-03;BR080-1996;Ambachtstraat;4944AS;Luiten Ambachtstraat 37 Raamsdonk;Luiten Ambachtstraat;37;Luiten;Luiten Ambachtstraat 37;4944AS;80;1996;NL-0834-960080;Overige documenten;Bouwvergunning Overige documenten Verbouwen woonhoeve tot 2 woningen Luiten Ambachtstraat 37 4944AS Raamsdonk 16-7-1996;1996.07.16;Verbouwen woonhoeve tot 2 woningen;Bouwvergunning Verbouwen woonhoeve tot 2 woningen Luiten Ambachtstraat 37 4944AS Raamsdonk 16-7-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Verbouwen woonhoeve tot 2 woningen;NL 0834;2010;K50771752;20,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5875-01;BR081-1996;Julianalaan;4941JB; Julianalaan 35 Raamsdonksveer; Julianalaan;35;;Julianalaan 35;4941JB;81;1996;NL-0834-960081;Beschikking;Bouwvergunning Beschikking Veranderen woning in eetcafé  Julianalaan 35 4941JB Raamsdonksveer 16-7-1996;1996.07.16;Veranderen woning in eetcafé;Bouwvergunning Veranderen woning in eetcafé  Julianalaan 35 4941JB Raamsdonksveer 16-7-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen woning in eetcafé;NL 0834;2010;K50771752;8,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5875-02;BR081-1996;Julianalaan;4941JB; Julianalaan 35 Raamsdonksveer; Julianalaan;35;;Julianalaan 35;4941JB;81;1996;NL-0834-960081;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen woning in eetcafé  Julianalaan 35 4941JB Raamsdonksveer 16-7-1996;1996.07.16;Veranderen woning in eetcafé;Bouwvergunning Veranderen woning in eetcafé  Julianalaan 35 4941JB Raamsdonksveer 16-7-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen woning in eetcafé;NL 0834;2010;K50771752;6,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5876-01;BR082-1996;Baksweer;4941LK; Baksweer 213 Raamsdonksveer; Baksweer;213;;Baksweer 213;4941LK;82;1996;NL-0834-960082;Beschikking;Bouwvergunning Beschikking Plaatsen dakkapel  Baksweer 213 4941LK Raamsdonksveer 6-8-1996;1996.08.06;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Baksweer 213 4941LK Raamsdonksveer 6-8-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen dakkapel;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5876-02;BR082-1996;Baksweer;4941LK; Baksweer 213 Raamsdonksveer; Baksweer;213;;Baksweer 213;4941LK;82;1996;NL-0834-960082;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen dakkapel  Baksweer 213 4941LK Raamsdonksveer 6-8-1996;1996.08.06;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Baksweer 213 4941LK Raamsdonksveer 6-8-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen dakkapel;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5877-01;BR083-1996;Wilhelminalaan;4941GJ; Wilhelminalaan 5 Raamsdonksveer; Wilhelminalaan;5;;Wilhelminalaan 5;4941GJ;83;1996;NL-0834-960083;Beschikking;Bouwvergunning Beschikking Bouw serre  Wilhelminalaan 5 4941GJ Raamsdonksveer 8-8-1996;1996.08.08;Bouw serre;Bouwvergunning Bouw serre  Wilhelminalaan 5 4941GJ Raamsdonksveer 8-8-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw serre;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5877-03;BR083-1996;Wilhelminalaan;4941GJ; Wilhelminalaan 5 Raamsdonksveer; Wilhelminalaan;5;;Wilhelminalaan 5;4941GJ;83;1996;NL-0834-960083;Overige documenten;Bouwvergunning Overige documenten Bouw serre  Wilhelminalaan 5 4941GJ Raamsdonksveer 8-8-1996;1996.08.08;Bouw serre;Bouwvergunning Bouw serre  Wilhelminalaan 5 4941GJ Raamsdonksveer 8-8-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw serre;NL 0834;2010;K50771752;6,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5878-01;BR084-1996;Rentmeestersstraat;4944WC; Rentmeestersstraat 6 Raamsdonk; Rentmeestersstraat;6;;Rentmeestersstraat 6;4944WC;84;1996;NL-0834-960084;Beschikking;Bouwvergunning Beschikking Uitbreiden woning  Rentmeestersstraat 6 4944WC Raamsdonk 8-8-1996;1996.08.08;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Rentmeestersstraat 6 4944WC Raamsdonk 8-8-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5878-02;BR084-1996;Rentmeestersstraat;4944WC; Rentmeestersstraat 6 Raamsdonk; Rentmeestersstraat;6;;Rentmeestersstraat 6;4944WC;84;1996;NL-0834-960084;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning  Rentmeestersstraat 6 4944WC Raamsdonk 8-8-1996;1996.08.08;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Rentmeestersstraat 6 4944WC Raamsdonk 8-8-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0834;2010;K50771752;7,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5878-03;BR084-1996;Rentmeestersstraat;4944WC; Rentmeestersstraat 6 Raamsdonk; Rentmeestersstraat;6;;Rentmeestersstraat 6;4944WC;84;1996;NL-0834-960084;Overige documenten;Bouwvergunning Overige documenten Uitbreiden woning  Rentmeestersstraat 6 4944WC Raamsdonk 8-8-1996;1996.08.08;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Rentmeestersstraat 6 4944WC Raamsdonk 8-8-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden woning;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5879-01;BR085-1996;Irenestraat;4941JN; Irenestraat 8 Raamsdonksveer; Irenestraat;8;;Irenestraat 8;4941JN;85;1996;NL-0834-960085;Beschikking;Bouwvergunning Beschikking Uitbreiden woning  Irenestraat 8 4941JN Raamsdonksveer 8-8-1996;1996.08.08;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Irenestraat 8 4941JN Raamsdonksveer 8-8-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5879-02;BR085-1996;Irenestraat;4941JN; Irenestraat 8 Raamsdonksveer; Irenestraat;8;;Irenestraat 8;4941JN;85;1996;NL-0834-960085;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning  Irenestraat 8 4941JN Raamsdonksveer 8-8-1996;1996.08.08;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Irenestraat 8 4941JN Raamsdonksveer 8-8-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5879-03;BR085-1996;Irenestraat;4941JN; Irenestraat 8 Raamsdonksveer; Irenestraat;8;;Irenestraat 8;4941JN;85;1996;NL-0834-960085;Overige documenten;Bouwvergunning Overige documenten Uitbreiden woning  Irenestraat 8 4941JN Raamsdonksveer 8-8-1996;1996.08.08;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Irenestraat 8 4941JN Raamsdonksveer 8-8-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden woning;NL 0834;2010;K50771752;1,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
